test_number,compressor_name,shuffle,level,trunc,bytes_read,compress_time,bytes_written,shape,chunk_shape,chunk_size,read_time,read_bps,compress_bps,storage_ratio
588,blosc-lz4hc,1,9,0,2147483648,59.10038095200434,326292243,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.765053126960993,219915203.7453711,36336206.525368765,6.58147318568036
589,blosc-lz4hc,0,9,0,2147483648,78.83575574099086,422838263,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.818424631026573,218719777.22514412,27239970.338527624,5.078735383982977
590,blosc-zlib,1,1,0,2147483648,10.995687993010506,303473584,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.785120980930515,219464189.78212628,195302344.82508639,7.076344569087766
591,blosc-zlib,0,1,0,2147483648,10.343989694025367,406908557,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.65258630097378,222477539.28740898,207606901.3526159,5.277558338494218
592,blosc-zlib,1,3,0,2147483648,12.210721260984428,279625214,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.69620554195717,221476704.33629572,175868697.85174918,7.679864119835774
593,blosc-zlib,0,3,0,2147483648,14.45320821099449,349499629,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.723350947955623,220858391.25775027,148581796.97199816,6.144451867215
594,blosc-zlib,1,5,0,2147483648,16.345590319950134,252304735,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.996065564919263,214832889.40565738,131379999.49619143,8.511467880299591
595,blosc-zlib,0,5,0,2147483648,16.239934044890106,304848996,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.200371090089902,210529953.1785047,132234751.82004853,7.04441764997645
596,blosc-zlib,1,7,0,2147483648,44.0899683770258,239197469,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.830864218994975,218443017.84279355,48706853.8955678,8.977869443927938
597,blosc-zlib,0,7,0,2147483648,47.51749693299644,280327130,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.851593179046176,217983386.9477665,45193534.731598504,7.66063437384744
598,blosc-zlib,1,9,0,2147483648,533.6908891489729,226207499,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.961886588018388,215569975.5288196,4023834.192531171,9.493423770181908
599,blosc-zlib,0,9,0,2147483648,683.5007052849978,257754802,"(1024, 1024, 1024)","(512, 256, 256)",64.0,11.404560505063273,188300430.0820346,3141889.4397549573,8.331498118898285
600,blosc-zstd,1,1,0,2147483648,7.339680533041246,321197784,"(1024, 1024, 1024)","(512, 256, 256)",64.0,14.32126071699895,149950740.40171582,292585438.60766315,6.685860721878455
601,blosc-zstd,0,1,0,2147483648,8.825630655977875,431362750,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.798734394018538,219159287.4801151,243323534.79413307,4.978370635851149
602,blosc-zstd,1,3,0,2147483648,8.506042367080227,322037264,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.297008996014483,230986508.55566564,252465665.6203727,6.668432160074493
603,blosc-zstd,0,3,0,2147483648,10.406696948921308,414480494,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.328887498937547,230197185.7035015,206355932.00612944,5.18114526277321
604,blosc-zstd,1,5,0,2147483648,18.022510739974678,304623868,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.205749521031976,233276350.07814816,119155631.47574061,7.049623728105245
605,blosc-zstd,0,5,0,2147483648,22.35763673996553,376166861,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.364556121989153,229320388.49737242,96051459.8647742,5.70885920756321
606,blosc-zstd,1,7,0,2147483648,30.797802772023715,289561589,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.66956021101214,222087003.0422218,69728469.39427586,7.416327750570535
607,blosc-zstd,0,7,0,2147483648,55.58116881293245,334125623,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.565631864010356,224499926.24947992,38636892.56387733,6.427174392429041
608,blosc-zstd,1,9,0,2147483648,73.7791636310285,266609537,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.632958302972838,222930856.79995757,29106912.335569717,8.054789307855856
609,blosc-zstd,0,9,0,2147483648,156.06330496596638,287740186,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.532221465953626,225286797.59174696,13760336.86117511,7.463273301700028
610,blosc-blosclz,1,1,0,2147483648,16.915996853960678,1079313723,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.012908681062981,214471510.36755693,126949872.74706146,1.9896751076517165
611,blosc-blosclz,0,1,0,2147483648,31.983655455056578,2147484564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.423600413021632,227883564.01790807,67143158.51162301,0.9999995734544428
612,blosc-blosclz,1,3,0,2147483648,16.980680154054426,1078905876,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.334047181997448,230069937.09458056,126466291.6041824,1.9904272427931424
613,blosc-blosclz,0,3,0,2147483648,31.65248257096391,2147484564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.238139898050576,232458446.36463666,67845662.4432351,0.9999995734544428
614,blosc-blosclz,1,5,0,2147483648,16.87710857600905,1078701603,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.254948494024575,232036261.3996734,127242390.97760299,1.9908041686668374
615,blosc-blosclz,0,5,0,2147483648,31.89621650695335,2144324062,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.314498488092795,230552793.6630447,67327221.9459587,1.0014734647882713
616,blosc-blosclz,1,7,0,2147483648,16.763977965922095,1078596141,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.736073388019577,220569788.4983611,128101077.94017723,1.9909988237200638
617,blosc-blosclz,0,7,0,2147483648,32.644130792003125,1902987884,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.364581724978052,229319761.5299826,65784678.46740989,1.1284799372900265
618,blosc-blosclz,1,9,0,2147483648,11.65906348801218,673644655,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.440480906981975,227476086.1400363,184190063.82528386,3.1878582158422977
619,blosc-blosclz,0,9,0,2147483648,17.421197126968764,1023492232,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.46439942100551,226901206.5608542,123268431.68978341,2.098192424776508
620,blosc-lz4,1,1,0,2147483648,11.282313153962605,725307351,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.192189746070653,233620465.56077412,190340723.45756108,2.960791235659212
621,blosc-lz4,0,1,0,2147483648,20.377086307038553,1244517651,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.389307014993392,228715883.35228288,105387179.28766032,1.7255549941573307
622,blosc-lz4,1,3,0,2147483648,11.607466852059588,718998521,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.328230456914753,230213399.8424247,185008811.60121152,2.9867706056101886
623,blosc-lz4,0,3,0,2147483648,20.304338298970833,1242261453,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.428139024996199,227773863.14589965,105764768.90699017,1.7286889509562848
624,blosc-lz4,1,5,0,2147483648,9.631620852975175,605304278,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.27391385100782,231561742.16203526,222961813.05108678,3.5477754346880728
625,blosc-lz4,0,5,0,2147483648,14.295513867982663,907524615,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.5065590639133,225894946.16951394,150220808.27815992,2.3663089821536136
626,blosc-lz4,1,7,0,2147483648,9.573273197049275,599650440,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.437491621007212,227548138.23832682,224320731.66593727,3.5812258355050988
627,blosc-lz4,0,7,0,2147483648,14.689516667975113,905217939,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.201471647946164,233384803.0145628,146191579.7870851,2.3723388097813647
628,blosc-lz4,1,9,0,2147483648,10.101956957019866,596730848,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.522400395013392,225519150.52055317,212580954.0801607,3.5987475009838943
629,blosc-lz4,0,9,0,2147483648,14.598770832992159,904464253,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.423416378092952,227888014.47767434,147100305.40015352,2.3743156690571827
630,blosc-lz4hc,1,1,0,2147483648,11.668985533993691,606401212,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.5123429200612,225757593.69135353,184033448.47279343,3.541357776837689
631,blosc-lz4hc,0,1,0,2147483648,15.922252735937946,875160389,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.255294220987707,232027593.7992628,134873103.92661572,2.4538172373795586
632,blosc-lz4hc,1,3,0,2147483648,11.39205897192005,554677559,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.37620055791922,229035592.2672982,188507069.1165898,3.871589201970942
633,blosc-lz4hc,0,3,0,2147483648,16.255956934997812,783497919,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.81263383408077,218848851.8282892,132104412.95994298,2.7408925996139115
634,blosc-lz4hc,1,5,0,2147483648,15.153165568015538,479230504,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.410698169027455,228195996.66556203,141718483.72941884,4.48110800559557
635,blosc-lz4hc,0,5,0,2147483648,19.139213585993275,646923451,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.224042701069266,232813714.93987775,112203337.84098639,3.3195328514996127
636,blosc-lz4hc,1,7,0,2147483648,25.624253688030876,428822919,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.335240176063962,230040535.37971726,83806680.73868987,5.0078565133781945
637,blosc-lz4hc,0,7,0,2147483648,34.08405753201805,557374977,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.486705278977752,226367699.30639228,63005516.4641911,3.8528526335332773
638,blosc-lz4hc,1,9,0,2147483648,57.73417017504107,398205069,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.470758165000007,226748863.24689493,37196059.828852855,5.39290886826958
639,blosc-lz4hc,0,9,0,2147483648,84.33135213900823,503452003,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.788665092084557,219384729.97063994,25464831.210819185,4.265518133215173
640,blosc-zlib,1,1,0,2147483648,9.182351464987732,359881884,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.606139773037285,223553237.69362614,233870774.40766084,5.96719019065711
641,blosc-zlib,0,1,0,2147483648,11.203887495095842,483105021,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.374878403963521,229067893.5197799,191673082.1279663,4.445169382745869
642,blosc-zlib,1,3,0,2147483648,13.649900063988753,337024269,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.4579336210154,227056324.77989912,157325961.2109179,6.371896167513088
643,blosc-zlib,0,3,0,2147483648,17.27705457608681,417659885,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.377641486003995,229000399.64260638,124296860.81864522,5.14170435113729
644,blosc-zlib,1,5,0,2147483648,17.89155955205206,319034472,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.294196269009262,231056412.6088674,120027750.61348389,6.731196270226247
645,blosc-zlib,0,5,0,2147483648,18.82831800193526,387587738,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.305150300031528,230784412.79908437,114056053.64107788,5.540638770156346
646,blosc-zlib,1,7,0,2147483648,52.44496178999543,304149724,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.473333649919368,226687217.75869027,40947377.49260141,7.0606135023157215
647,blosc-zlib,0,7,0,2147483648,52.006059893989004,357973229,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.885359997977503,217238790.33635244,41292950.328817576,5.999006277645416
648,blosc-zlib,1,9,0,2147483648,395.37472456798423,291943495,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.408135005040094,228258166.66635388,5431514.749321672,7.355819481437667
649,blosc-zlib,0,9,0,2147483648,676.4413792850683,334289094,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.540971787995659,203727293.0040105,3174678.122544304,6.4240314343009945
650,blosc-zstd,1,1,0,2147483648,8.254841379937716,336102925,"(1024, 1024, 1024)","(512, 256, 256)",64.0,14.062729579978622,152707455.24804896,260148384.34317717,6.389363163084641
651,blosc-zstd,0,1,0,2147483648,9.202393752988428,440118428,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.991917778039351,214922069.58706447,233361417.2184945,4.879331360331043
652,blosc-zstd,1,3,0,2147483648,8.847309345961548,334035712,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.548140450031497,224911191.7905351,242727315.6194366,6.4289043681652815
653,blosc-zstd,0,3,0,2147483648,10.508254918036982,423798772,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.462110780063085,226956088.11987323,204361586.65259764,5.0672248007363265
654,blosc-zstd,1,5,0,2147483648,17.821268535102718,316500476,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.57116779498756,224370076.2538759,120501166.55669497,6.785088209472392
655,blosc-zstd,0,5,0,2147483648,22.715697880019434,386207362,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.380350093939342,228934274.99976707,94537427.78860039,5.560442030102989
656,blosc-zstd,1,7,0,2147483648,29.176266954047605,303064704,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.542453246074729,225045236.54683492,73603783.9036183,7.085891625307842
657,blosc-zstd,0,7,0,2147483648,55.82083197007887,345690180,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.410980108892545,228189160.2311238,38471007.54698705,6.212162717494607
658,blosc-zstd,1,9,0,2147483648,90.83015435608104,280933956,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.367086394922808,229258443.60355097,23642849.263265915,7.644087167590379
659,blosc-zstd,0,9,0,2147483648,150.55916219204664,299366309,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.402660819003358,228391057.5248873,14263387.340457994,7.173431289490896
660,blosc-blosclz,1,1,0,2147483648,16.56889344600495,1086673850,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.72448549408,220832623.9272329,129609358.34358908,1.9761988824889822
661,blosc-blosclz,0,1,0,2147483648,31.40853535698261,2103972354,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.629632681957446,223007846.60495213,68372613.4820413,1.0206805445505394
662,blosc-blosclz,1,3,0,2147483648,16.49988686805591,1086049618,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.350935501977801,229654417.7366841,130151416.50198635,1.9773347482545682
663,blosc-blosclz,0,3,0,2147483648,32.163138490053825,2103814392,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.754465393023565,220153905.05520573,66768473.128457,1.0207571809405134
664,blosc-blosclz,1,5,0,2147483648,15.864190294058062,1085592366,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.278418357949704,231449323.05839026,135366735.28206104,1.9781676025529458
665,blosc-blosclz,0,5,0,2147483648,32.11574259202462,2076123745,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.267614502110519,231719138.4590881,66867008.970650114,1.0343717002283022
666,blosc-blosclz,1,7,0,2147483648,18.799821240012534,1079538411,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.578879809007049,224189434.5496135,114228939.76403406,1.9892609898065035
667,blosc-blosclz,0,7,0,2147483648,31.831844820058905,1866642252,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.29450006398838,231048860.42450458,67463373.86788084,1.1504527156711977
668,blosc-blosclz,1,9,0,2147483648,13.119721854920499,679669917,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.692641728091985,221558137.4245983,163683626.20390424,3.159597908171063
669,blosc-blosclz,0,9,0,2147483648,16.716647753026336,1016054062,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.367838432081044,229240039.0516707,128463773.34302719,2.113552544411756
670,blosc-lz4,1,1,0,2147483648,11.492645505000837,735066752,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.865630995016545,217673218.1737554,186857207.68691227,2.9214811337297433
671,blosc-lz4,0,1,0,2147483648,20.33851789101027,1230929711,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.856728969025426,217869808.00105438,105587027.50652243,1.7446029848896871
672,blosc-lz4,1,3,0,2147483648,11.453525235061534,726622329,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.615605139057152,223333177.36574292,187495430.78895244,2.9554330527599295
673,blosc-lz4,0,3,0,2147483648,20.87609735899605,1227772561,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.711576722911559,221126157.91148052,102868060.58961944,1.749089136061903
674,blosc-lz4,1,5,0,2147483648,10.738807910005562,634936897,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.224474924034439,232802806.1960161,199974118.72868556,3.382200118069371
675,blosc-lz4,0,5,0,2147483648,15.280489349970594,904008582,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.25399657106027,232060130.07566455,140537622.76953077,2.3755124572478894
676,blosc-lz4,1,7,0,2147483648,10.507982506067492,624262443,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.182192860054784,233874814.08086953,204366884.58131763,3.440033389931164
677,blosc-lz4,0,7,0,2147483648,14.384489665972069,900401231,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.547288945061155,224931251.20203894,149291611.85885412,2.3850296668463793
678,blosc-lz4,1,9,0,2147483648,10.568606254993938,615612346,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.454095551976934,227148502.59271416,203194593.13618186,3.4883700139438076
679,blosc-lz4,0,9,0,2147483648,14.312258365913294,898655594,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.492587283952162,226227432.39142624,150045058.794812,2.389662583016203
680,blosc-lz4hc,1,1,0,2147483648,11.73378541902639,609946568,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.19650855497457,233510754.1261824,183017122.8900986,3.520773393383533
681,blosc-lz4hc,0,1,0,2147483648,15.909081256948411,872004467,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.415357183897868,228083078.10909435,134984768.34179664,2.462697989825779
682,blosc-lz4hc,1,3,0,2147483648,11.899450186057948,557945721,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.23160153394565,232623087.1321144,180469148.94573116,3.848911403337028
683,blosc-lz4hc,0,3,0,2147483648,16.123333030962385,781101157,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.383788009057753,228850400.91774556,133191049.51042613,2.749302863982315
684,blosc-lz4hc,1,5,0,2147483648,14.850378736970015,484792504,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.663123206002638,222234944.35691392,144608005.36041817,4.42969647897031
685,blosc-lz4hc,0,5,0,2147483648,19.254353402066045,648904672,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.711074060993269,221137603.78224847,111532368.97425853,3.309397729224548
686,blosc-lz4hc,1,7,0,2147483648,25.03016863099765,438416994,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.391058937064372,228673215.91651085,85795812.23198518,4.898267351379176
687,blosc-lz4hc,0,7,0,2147483648,33.73392417898867,563218442,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.395451299031265,228566311.46834,63659467.44309012,3.812878783539549
688,blosc-lz4hc,1,9,0,2147483648,52.901163658942096,411956641,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.46202291501686,226958195.65093216,40594261.06096633,5.212887557261154
689,blosc-lz4hc,0,9,0,2147483648,80.84668842796236,510138173,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.412883548997343,228143016.62414056,26562419.435565304,4.209611751598914
690,blosc-zlib,1,1,0,2147483648,9.435908877989277,373552205,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.81690829701256,218753561.00183937,227586306.2867573,5.748818021299058
691,blosc-zlib,0,1,0,2147483648,11.24848178611137,495774959,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.609479525010101,223475542.29246798,190913199.56187534,4.331569412726228
692,blosc-zlib,1,3,0,2147483648,12.982307567028329,348905504,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.398284669034183,228497403.901332,165416174.04397717,6.154914793204294
693,blosc-zlib,0,3,0,2147483648,15.439095688052475,427179964,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.506260844995268,225902032.67256013,139093875.14592758,5.027116974053587
694,blosc-zlib,1,5,0,2147483648,17.55462579696905,330674091,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.465156111051328,226883066.9884716,122331496.71414703,6.494260380381601
695,blosc-zlib,0,5,0,2147483648,18.872039454989135,399333438,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.22201138001401,232864996.52928618,113791816.35995771,5.377670497004561
696,blosc-zlib,1,7,0,2147483648,48.75613071594853,316357238,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.20277289301157,233351803.08869326,44045407.55112752,6.788160313879084
697,blosc-zlib,0,7,0,2147483648,50.21759675105568,368064731,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.414027250022627,228115299.75068197,42763568.68779977,5.8345271011581925
698,blosc-zlib,1,9,0,2147483648,327.61046355904546,306659602,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.281247199047357,208873846.37527072,6554991.024006037,7.002825393349333
699,blosc-zlib,0,9,0,2147483648,577.9714629349764,348112227,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.331650084932335,207854856.71179354,3715553.077819689,6.168940592827841
700,blosc-zstd,1,1,0,2147483648,7.408854140085168,336267622,"(1024, 1024, 1024)","(512, 256, 256)",64.0,14.251577010028996,150683931.0827701,289853681.47297794,6.386233783756915
701,blosc-zstd,0,1,0,2147483648,9.606937241973355,445862322,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.798394037992693,219166900.1749939,223534680.6074156,4.81647257917434
702,blosc-zstd,1,3,0,2147483648,9.050260068033822,336359460,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.609717404004186,223470010.37774372,237284192.04052144,6.384490116615123
703,blosc-zstd,0,3,0,2147483648,10.462820091983303,429654978,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.523446433944628,225494379.8860124,205249027.42477807,4.998158424688379
704,blosc-zstd,1,5,0,2147483648,18.497035115025938,319098574,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.291544275940396,231122360.7426284,116098803.65397082,6.72984407633235
705,blosc-zstd,0,5,0,2147483648,23.1550740969833,392277100,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.371027071028948,229162036.53269398,92743544.63325943,5.474404822509395
706,blosc-zstd,1,7,0,2147483648,29.758459841948934,304437038,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.333631056011654,230080194.41874525,72163803.4832974,7.053950012481727
707,blosc-zstd,0,7,0,2147483648,56.56586153199896,348816351,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.257715165964328,231966917.26865286,37964305.49873587,6.156487910740171
708,blosc-zstd,1,9,0,2147483648,84.02165521902498,282398388,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.544087091926485,225006711.20411244,25558692.487097617,7.604447260513399
709,blosc-zstd,0,9,0,2147483648,155.08973062899895,302671697,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.619214937905781,223249367.2157754,13846717.24743108,7.09509237000115
710,blosc-blosclz,1,1,0,2147483648,17.086284950957634,1083825701,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.857240907032974,217858492.8839273,125684644.38957165,1.9813920688710445
711,blosc-blosclz,0,1,0,2147483648,30.43411643791478,2147484564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.542945325025357,225033632.16055036,70561721.49373353,0.9999995734544428
712,blosc-blosclz,1,3,0,2147483648,16.943011085037142,1083282067,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.580946565954946,224141073.45415065,126747461.66556571,1.9823864101684607
713,blosc-blosclz,0,3,0,2147483648,32.667729135020636,2147484564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.53756786591839,225160510.33029422,65737157.276042275,0.9999995734544428
714,blosc-blosclz,1,5,0,2147483648,16.586271088919602,1082863077,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.470542558003217,226754025.42647764,129473565.0036866,1.9831534508956206
715,blosc-blosclz,0,5,0,2147483648,31.897026708931662,2145184101,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.296325468923897,231003492.2054621,67325511.79758304,1.001071957879479
716,blosc-blosclz,1,7,0,2147483648,16.953381450031884,1082508683,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.851218142081052,217991685.59943673,126669930.38111351,1.983802699899452
717,blosc-blosclz,0,7,0,2147483648,32.83106168592349,1928519939,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.476310719037428,226616001.90945765,65410118.88509065,1.1135397693184026
718,blosc-blosclz,1,9,0,2147483648,12.048086301074363,691015519,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.408691829070449,228244657.91990608,178242717.91682822,3.107721301408283
719,blosc-blosclz,0,9,0,2147483648,16.92346371000167,1042244294,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.294238343951292,231055366.61835086,126893860.78399834,2.060441741310219
720,blosc-lz4,1,1,0,2147483648,11.674444096977822,739787297,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.246006640954874,232260664.6730918,183947400.8493408,2.9028393116623086
721,blosc-lz4,0,1,0,2147483648,19.927877973066643,1263590699,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.313729824032634,230571821.23307374,107762785.92745367,1.6995089071955887
722,blosc-lz4,1,3,0,2147483648,12.159713663975708,731808252,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.364302100031637,229326609.18668407,176606432.30129024,2.9344895225368406
723,blosc-lz4,0,3,0,2147483648,19.893565230071545,1260673039,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.250438056071289,232149400.38332066,107948656.92318524,1.7034421944197697
724,blosc-lz4,1,5,0,2147483648,10.290903832996264,625515666,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.36269496299792,229365973.84481904,208677846.26598206,3.4331412700381514
725,blosc-lz4,0,5,0,2147483648,14.840600916999392,920821957,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.581234897021204,224134328.30747634,144703281.22226724,2.3321377511418313
726,blosc-lz4,1,7,0,2147483648,9.755460883956403,617478004,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.266175783006474,231755116.4891925,220131439.56444952,3.4778301965230813
727,blosc-lz4,0,7,0,2147483648,14.291034997091629,917548160,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.27202399505768,231608939.87598452,150267888.11566377,2.3404587809320003
728,blosc-lz4,1,9,0,2147483648,10.304979390930384,612224154,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.614445787970908,223360107.83760613,208392813.467443,3.5076754714254545
729,blosc-lz4,0,9,0,2147483648,14.712187363998964,916127437,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.462137121940032,226955456.29122093,145966306.36005482,2.344088345429611
730,blosc-lz4hc,1,1,0,2147483648,11.530069011030719,619953186,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.126309257932007,235306911.84210572,186250719.3968675,3.46394485341027
731,blosc-lz4hc,0,1,0,2147483648,17.206344891921617,894238610,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.389717099955305,228705894.45237088,124807660.28398304,2.4014660337692195
732,blosc-lz4hc,1,3,0,2147483648,12.845737184979953,567549204,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.881622863933444,217320947.94246987,167174808.03756234,3.783784089317479
733,blosc-lz4hc,0,3,0,2147483648,17.293221839005128,802430380,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.470881363027729,226745913.67845777,124180656.90664522,2.6762242576109845
734,blosc-lz4hc,1,5,0,2147483648,14.934252290986478,492799351,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.421052488964051,227945195.13776106,143795859.75630713,4.357724180525555
